file,index,original_capa,reduced_capa,증감율,,,평균 용량(byte),,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5615(iou_0.00).bmp,5368,2288,288,0.874125874,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5616(iou_0.00).bmp,5369,35992,1600,0.955545677,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5617(iou_0.00).bmp,5370,4712,544,0.884550085,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5618(iou_0.00).bmp,5371,4624,664,0.856401384,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5619(iou_0.00).bmp,5372,3480,400,0.885057471,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5620(iou_0.00).bmp,5373,14216,872,0.938660664,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5621(iou_0.00).bmp,5374,10688,848,0.920658683,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5622(iou_0.00).bmp,5375,8192,584,0.928710938,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5623(iou_0.00).bmp,5376,1992,384,0.807228916,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5624(iou_0.00).bmp,5377,23232,1328,0.942837466,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5625(iou_0.00).bmp,5378,5088,968,0.809748428,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5626(iou_0.00).bmp,5379,5408,792,0.853550296,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5627(iou_0.00).bmp,5380,4656,680,0.85395189,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5628(iou_0.00).bmp,5381,2176,296,0.863970588,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5629(iou_0.00).bmp,5382,33320,1184,0.964465786,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5630(iou_0.00).bmp,5383,1120,200,0.821428571,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5631(iou_0.00).bmp,5384,3976,712,0.820925553,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5632(iou_0.00).bmp,5385,1200,200,0.833333333,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5633(iou_0.00).bmp,5386,3984,344,0.913654618,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5634(iou_0.00).bmp,5387,35776,1728,0.951699463,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5635(iou_0.00).bmp,5388,2232,416,0.813620072,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5636(iou_0.00).bmp,5389,1520,304,0.8,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5637(iou_0.00).bmp,5390,2056,320,0.844357977,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5638(iou_0.00).bmp,5391,15512,1176,0.924187726,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5639(iou_0.00).bmp,5392,3056,424,0.861256545,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5640(iou_0.00).bmp,5393,4040,1064,0.736633663,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5641(iou_0.00).bmp,5394,3168,800,0.747474747,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5642(iou_0.00).bmp,5395,2584,376,0.854489164,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5643(iou_0.00).bmp,5396,9320,1096,0.882403433,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5644(iou_0.00).bmp,5397,25856,1368,0.947091584,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5645(iou_0.00).bmp,5398,2584,568,0.780185759,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5646(iou_0.00).bmp,5399,2008,488,0.756972112,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5647(iou_0.00).bmp,5400,1840,312,0.830434783,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5648(iou_0.00).bmp,5401,8424,1328,0.842355176,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5649(iou_0.00).bmp,5402,3912,512,0.869120654,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5650(iou_0.00).bmp,5403,2952,416,0.859078591,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5651(iou_0.00).bmp,5404,2064,288,0.860465116,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5652(iou_0.00).bmp,5405,3928,368,0.906313646,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5653(iou_0.00).bmp,5406,23624,1416,0.940060955,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5654(iou_0.00).bmp,5407,5912,784,0.867388363,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5655(iou_0.00).bmp,5408,6080,944,0.844736842,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5656(iou_0.00).bmp,5409,2440,288,0.881967213,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5657(iou_0.00).bmp,5410,36792,1864,0.949336812,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5658(iou_0.00).bmp,5411,1176,232,0.802721088,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5659(iou_0.00).bmp,5412,1424,296,0.792134831,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5660(iou_0.00).bmp,5413,1384,160,0.884393064,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5661(iou_0.00).bmp,5414,28152,1440,0.948849105,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5662(iou_0.00).bmp,5415,4320,712,0.835185185,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5663(iou_0.00).bmp,5416,3848,640,0.833679834,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5664(iou_0.00).bmp,5417,2360,296,0.874576271,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5665(iou_0.00).bmp,5418,13240,464,0.964954683,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5666(iou_0.00).bmp,5419,952,144,0.848739496,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5667(iou_0.00).bmp,5420,608,120,0.802631579,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5668(iou_0.00).bmp,5421,2104,456,0.783269962,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5669(iou_0.00).bmp,5422,10176,1544,0.84827044,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5670(iou_0.00).bmp,5423,30608,1176,0.961578672,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5671(iou_0.00).bmp,5424,3176,640,0.798488665,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5672(iou_0.00).bmp,5425,2840,504,0.822535211,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5673(iou_0.00).bmp,5426,3072,488,0.841145833,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5674(iou_0.00).bmp,5427,18744,1168,0.937686726,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5675(iou_0.00).bmp,5428,2520,488,0.806349206,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5676(iou_0.00).bmp,5429,1816,320,0.823788546,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5677(iou_0.00).bmp,5430,2496,480,0.807692308,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5678(iou_0.00).bmp,5431,14840,1544,0.895956873,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5679(iou_0.00).bmp,5432,2376,592,0.750841751,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5680(iou_0.00).bmp,5433,2312,464,0.799307958,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5681(iou_0.00).bmp,5434,3568,456,0.872197309,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5682(iou_0.00).bmp,5435,33120,1920,0.942028986,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5683(iou_0.00).bmp,5436,5016,928,0.814992026,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5684(iou_0.00).bmp,5437,3368,656,0.805225653,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5685(iou_0.00).bmp,5438,2432,328,0.865131579,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5686(iou_0.00).bmp,5439,34768,1936,0.944316613,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5687(iou_0.00).bmp,5440,4880,568,0.883606557,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5688(iou_0.00).bmp,5441,4448,576,0.870503597,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5689(iou_0.00).bmp,5442,3768,464,0.876857749,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5690(iou_0.00).bmp,5443,13608,928,0.931804821,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5691(iou_0.00).bmp,5444,11232,984,0.912393162,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5692(iou_0.00).bmp,5445,8328,736,0.911623439,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5693(iou_0.00).bmp,5446,1896,320,0.831223629,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5694(iou_0.00).bmp,5447,23184,1528,0.934092478,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5695(iou_0.00).bmp,5448,4904,944,0.807504078,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5696(iou_0.00).bmp,5449,5056,736,0.85443038,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5697(iou_0.00).bmp,5450,4816,696,0.855481728,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5698(iou_0.00).bmp,5451,2256,320,0.858156028,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5699(iou_0.00).bmp,5452,31960,1584,0.950438048,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5700(iou_0.00).bmp,5453,1064,200,0.812030075,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5701(iou_0.00).bmp,5454,4264,832,0.804878049,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5702(iou_0.00).bmp,5455,1024,216,0.7890625,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5703(iou_0.00).bmp,5456,3768,360,0.904458599,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5704(iou_0.00).bmp,5457,34840,2176,0.937543054,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5705(iou_0.00).bmp,5458,2104,360,0.828897338,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5706(iou_0.00).bmp,5459,1680,360,0.785714286,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5707(iou_0.00).bmp,5460,1928,336,0.825726141,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5708(iou_0.00).bmp,5461,15928,1416,0.91109995,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5709(iou_0.00).bmp,5462,3112,408,0.868894602,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5710(iou_0.00).bmp,5463,4192,968,0.769083969,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5711(iou_0.00).bmp,5464,3320,832,0.74939759,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5712(iou_0.00).bmp,5465,2456,368,0.850162866,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5713(iou_0.00).bmp,5466,10312,1472,0.857253685,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5714(iou_0.00).bmp,5467,25120,1568,0.937579618,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5715(iou_0.00).bmp,5468,2128,496,0.766917293,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5716(iou_0.00).bmp,5469,2344,616,0.737201365,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5717(iou_0.00).bmp,5470,1592,360,0.773869347,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5718(iou_0.00).bmp,5471,9792,1728,0.823529412,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5719(iou_0.00).bmp,5472,3680,472,0.87173913,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5720(iou_0.00).bmp,5473,3040,416,0.863157895,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5721(iou_0.00).bmp,5474,2056,304,0.852140078,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5722(iou_0.00).bmp,5475,3976,336,0.915492958,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5723(iou_0.00).bmp,5476,23840,1304,0.945302013,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5724(iou_0.00).bmp,5477,6264,856,0.863346105,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5725(iou_0.00).bmp,5478,5744,872,0.848189415,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5726(iou_0.00).bmp,5479,2456,288,0.882736156,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5727(iou_0.00).bmp,5480,37544,1656,0.955891754,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5728(iou_0.00).bmp,5481,1128,232,0.794326241,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5729(iou_0.00).bmp,5482,1216,264,0.782894737,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5730(iou_0.00).bmp,5483,1576,152,0.903553299,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5731(iou_0.00).bmp,5484,28840,1240,0.957004161,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5732(iou_0.00).bmp,5485,4072,728,0.821218075,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5733(iou_0.00).bmp,5486,3064,584,0.809399478,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5734(iou_0.00).bmp,5487,2528,264,0.89556962,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5735(iou_0.00).bmp,5488,13176,416,0.968427444,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5736(iou_0.00).bmp,5489,1080,200,0.814814815,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5737(iou_0.00).bmp,5490,712,152,0.786516854,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5738(iou_0.00).bmp,5491,352,96,0.727272727,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5739(iou_0.00).bmp,5492,232,64,0.724137931,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5740(iou_0.00).bmp,5493,2152,456,0.788104089,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5741(iou_0.00).bmp,5494,9592,1376,0.856547123,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5742(iou_0.00).bmp,5495,29944,1032,0.965535667,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5743(iou_0.00).bmp,5496,2672,504,0.811377246,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5744(iou_0.00).bmp,5497,2888,440,0.847645429,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5745(iou_0.00).bmp,5498,3480,520,0.850574713,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5746(iou_0.00).bmp,5499,18024,1032,0.942743009,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5747(iou_0.00).bmp,5500,2456,352,0.856677524,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5748(iou_0.00).bmp,5501,1920,352,0.816666667,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5749(iou_0.00).bmp,5502,2608,464,0.82208589,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5750(iou_0.00).bmp,5503,13856,1456,0.894919169,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5751(iou_0.00).bmp,5504,2432,616,0.746710526,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5752(iou_0.00).bmp,5505,2296,480,0.790940767,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5753(iou_0.00).bmp,5506,3480,392,0.887356322,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5754(iou_0.00).bmp,5507,33160,1760,0.946924005,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5755(iou_0.00).bmp,5508,4760,944,0.801680672,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5756(iou_0.00).bmp,5509,3184,680,0.786432161,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5757(iou_0.00).bmp,5510,2416,248,0.897350993,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5758(iou_0.00).bmp,5511,34768,1856,0.946617579,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5759(iou_0.00).bmp,5512,4920,584,0.881300813,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5760(iou_0.00).bmp,5513,4152,520,0.874759152,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5761(iou_0.00).bmp,5514,3848,424,0.88981289,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5762(iou_0.00).bmp,5515,13560,944,0.930383481,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5763(iou_0.00).bmp,5516,10912,952,0.912756598,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5764(iou_0.00).bmp,5517,8456,856,0.898770104,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5765(iou_0.00).bmp,5518,1912,312,0.836820084,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5766(iou_0.00).bmp,5519,23384,1528,0.934656175,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5767(iou_0.00).bmp,5520,4720,856,0.818644068,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5768(iou_0.00).bmp,5521,4816,648,0.865448505,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5769(iou_0.00).bmp,5522,4648,704,0.848537005,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5770(iou_0.00).bmp,5523,2184,312,0.857142857,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5771(iou_0.00).bmp,5524,32616,1464,0.955114054,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5772(iou_0.00).bmp,5525,1016,200,0.803149606,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5773(iou_0.00).bmp,5526,4080,776,0.809803922,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5774(iou_0.00).bmp,5527,976,160,0.836065574,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5775(iou_0.00).bmp,5528,3912,376,0.903885481,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5776(iou_0.00).bmp,5529,34720,1944,0.944009217,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5777(iou_0.00).bmp,5530,1792,312,0.825892857,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5778(iou_0.00).bmp,5531,1384,304,0.780346821,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5779(iou_0.00).bmp,5532,1896,360,0.810126582,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5780(iou_0.00).bmp,5533,15648,1304,0.916666667,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5781(iou_0.00).bmp,5534,3152,408,0.870558376,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5782(iou_0.00).bmp,5535,3712,912,0.754310345,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5783(iou_0.00).bmp,5536,3520,840,0.761363636,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5784(iou_0.00).bmp,5537,2352,360,0.846938776,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5785(iou_0.00).bmp,5538,10104,1256,0.875692795,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5786(iou_0.00).bmp,5539,25176,1432,0.943120432,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5787(iou_0.00).bmp,5540,2584,648,0.749226006,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5788(iou_0.00).bmp,5541,2264,560,0.752650177,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5789(iou_0.00).bmp,5542,1824,360,0.802631579,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5790(iou_0.00).bmp,5543,9456,1600,0.830795262,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5791(iou_0.00).bmp,5544,3776,552,0.853813559,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5792(iou_0.00).bmp,5545,3096,448,0.855297158,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5793(iou_0.00).bmp,5546,2248,280,0.87544484,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5794(iou_0.00).bmp,5547,3312,352,0.893719807,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5795(iou_0.00).bmp,5548,23904,1328,0.944444444,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5796(iou_0.00).bmp,5549,6416,928,0.855361596,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5797(iou_0.00).bmp,5550,5424,800,0.852507375,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5798(iou_0.00).bmp,5551,2368,240,0.898648649,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5799(iou_0.00).bmp,5552,37408,1608,0.957014542,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5800(iou_0.00).bmp,5553,1336,264,0.80239521,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5801(iou_0.00).bmp,5554,1184,224,0.810810811,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5802(iou_0.00).bmp,5555,1488,168,0.887096774,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5803(iou_0.00).bmp,5556,28640,1200,0.958100559,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5804(iou_0.00).bmp,5557,4504,800,0.822380107,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5805(iou_0.00).bmp,5558,3504,608,0.826484018,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5806(iou_0.00).bmp,5559,2288,256,0.888111888,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5807(iou_0.00).bmp,5560,13272,552,0.95840868,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5808(iou_0.00).bmp,5561,1392,256,0.816091954,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5809(iou_0.00).bmp,5562,704,176,0.75,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5810(iou_0.00).bmp,5563,384,80,0.791666667,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5811(iou_0.00).bmp,5564,232,48,0.793103448,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5812(iou_0.00).bmp,5565,2128,424,0.80075188,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5813(iou_0.00).bmp,5566,9616,1464,0.847753744,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5814(iou_0.00).bmp,5567,30488,1136,0.962739438,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5815(iou_0.00).bmp,5568,3248,616,0.810344828,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5816(iou_0.00).bmp,5569,2920,448,0.846575342,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5817(iou_0.00).bmp,5570,3360,488,0.854761905,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5818(iou_0.00).bmp,5571,18224,1184,0.935030729,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5819(iou_0.00).bmp,5572,2776,496,0.821325648,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5820(iou_0.00).bmp,5573,2256,344,0.84751773,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5821(iou_0.00).bmp,5574,2480,384,0.84516129,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5822(iou_0.00).bmp,5575,14216,1536,0.891952729,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5823(iou_0.00).bmp,5576,3120,632,0.797435897,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5824(iou_0.00).bmp,5577,2328,520,0.776632302,,,,,,
D:\2020\DS\Project\2020-12-07-contour_image\FP_cut\1_5825(iou_0.00).bmp,5578,3192,336,0.894736842,,,,,,
