index,before_pt,after_pt,before_area,after_area
1300,6,4,0,0,0.000000
1300,6,6,0,0,0.000000
1300,5,3,0,0,0.000000
1301,180,30,1292,1330,2.941176
1301,118,30,14916,14895,0.140788
1301,170,29,16590,16432,0.952381
1301,161,29,16871,16763,0.640152
1301,154,34,17173,16917,1.490712
1301,132,32,15007,14844,1.086160
1301,31,10,16780,16779,0.005959
1302,35,12,37050,36909,0.380567
1302,4,3,18172,17970,1.111600
1302,140,30,19846,19872,0.131009
1302,176,48,18137,18008,0.711253
1302,165,37,16772,16741,0.184832
1302,99,33,39,35,10.256411
1302,138,40,2812,2772,1.422475
1303,58,21,19740,19508,1.175279
1303,153,39,7987,7995,0.100163
1303,137,38,18030,18039,0.049917
1303,139,30,21488,21296,0.893522
1303,60,16,21589,21685,0.444671
1303,142,35,9808,9791,0.173328
1304,87,25,5054,5056,0.039573
1304,25,10,18262,18015,1.352535
1305,19,6,13599,13625,0.191191
1305,82,18,988,1004,1.619433
1306,63,27,5954,5949,0.083977
1306,1,1,8992,8931,0.678381
1306,2,2,8840,8761,0.893665
1306,3,2,8630,8550,0.926999
1306,11,5,21372,21278,0.439828
1306,74,23,98,88,10.204082
1306,73,22,8,4,50.000000
1306,88,20,5242,5159,1.583365
1306,85,21,0,0,0.000000
1306,65,20,0,0,0.000000
1307,5,4,28182,28180,0.007097
1307,4,3,16,16,0.000000
1307,6,5,1,1,0.000000
1307,26,11,5,5,0.000000
1307,1,1,4,4,0.000000
1307,2,2,1,1,0.000000
1307,10,5,30731,30691,0.130162
1307,18,9,3,3,0.000000
1307,2,2,198,185,6.565657
1307,335,155,91,78,14.285714
1307,3,2,3,3,0.000000
1307,1,1,371,321,13.477089
1307,1,1,37,30,18.918919
1307,5,4,10,11,10.000000
1307,2,2,67,61,8.955224
1307,5,4,0,0,0.000000
1307,1,1,0,0,0.000000
1307,2,2,0,0,0.000000
1307,2,2,0,0,0.000000
1307,1,1,0,0,0.000000
1307,6,3,0,0,0.000000
1307,1,1,0,0,0.000000
1307,191,65,0,0,0.000000
1307,14,8,0,0,0.000000
1307,19,10,0,0,0.000000
1307,4,3,0,0,0.000000
1308,129,32,3044,3002,1.379763
1308,43,22,4504,4515,0.244227
1308,161,27,18809,18785,0.127598
1308,35,15,19370,19387,0.087765
1308,155,30,18990,18940,0.263296
1308,147,28,5199,5287,1.692633
1308,157,28,18645,18489,0.836685
1308,59,12,4776,4797,0.439698
1308,2,2,14479,14379,0.690655
1308,26,7,0,0,0.000000
1309,51,12,5223,5176,0.899866
1309,106,27,19459,19339,0.616681
1309,114,30,22662,22421,1.063454
1309,109,27,19003,19061,0.305215
1309,44,11,6938,6873,0.936869
1310,3,2,20924,20906,0.086026
1310,79,21,8956,8996,0.446628
1310,178,46,11,5,54.545456
1311,95,23,3,3,0.000000
1311,2,2,775,751,3.096774
1311,90,31,18203,18049,0.846014
1311,176,42,10135,10174,0.384805
1311,173,48,18236,18140,0.526431
1311,50,22,6,6,0.000000
1311,2,2,9524,9439,0.892482
1312,23,7,28123,28165,0.149344
1312,130,20,13431,13400,0.230809
1312,179,40,983,974,0.915565
1313,43,19,8984,8839,1.613980
1313,78,29,15842,15648,1.224593
1313,62,28,16452,16117,2.036227
1313,75,26,15742,15599,0.908398
1313,74,22,17337,17248,0.513353
1313,95,27,16891,16914,0.136167
1313,52,14,9275,9264,0.118598
1314,6,3,35864,35692,0.479590
1314,123,41,95,96,1.052632
1314,39,18,67791,67666,0.184390
1314,5,2,17,13,23.529411
1314,32,14,1,1,0.000000
1314,6,5,720,729,1.250000
1314,1,1,16,3,81.250000
1314,5,3,2232,2230,0.089606
1314,246,100,49599,49370,0.461703
1314,11,7,26,12,53.846153
1314,7,5,0,0,0.000000
1314,6,4,0,0,0.000000
1314,2,2,0,0,0.000000
1314,2,2,0,0,0.000000
1314,7,5,0,0,0.000000
1314,6,5,0,0,0.000000
1314,2,2,0,0,0.000000
1314,11,6,0,0,0.000000
1314,10,7,0,0,0.000000
1314,202,76,0,0,0.000000
1314,2,2,0,0,0.000000
1314,1,1,0,0,0.000000
1314,18,11,0,0,0.000000
1315,2,2,10613,10575,0.358051
1315,87,19,10277,10239,0.369758
1315,86,17,10146,10113,0.325251
1315,96,18,10165,10050,1.131333
1315,86,16,9893,9712,1.829576
1315,77,21,3,3,0.000000
1316,34,8,2483,2418,2.617801
1316,81,21,3547,3566,0.535664
1316,1,1,7382,7339,0.582498
1316,1,1,312,294,5.769231
1316,7,5,9228,9214,0.151712
1316,228,90,2551,2528,0.901607
1316,1,1,1,1,0.000000
1316,2,2,21961,22018,0.259551
1316,3,3,9005,8954,0.566352
1316,1,1,14,12,14.285714
1316,75,16,1,1,0.000000
1316,7,5,3,3,0.000000
1316,1,1,1,1,0.000000
1316,2,2,39,34,12.820513
1316,1,1,8023,8032,0.112177
1316,4,3,31413,31300,0.359724
1316,80,17,27,25,7.407407
1316,195,76,1,1,0.000000
1316,1,1,1,1,0.000000
1316,1,1,8624,8576,0.556586
1316,4,3,4199,4170,0.690641
1316,70,37,0,0,0.000000
1316,1,1,0,0,0.000000
1316,5,3,0,0,0.000000
1316,79,23,0,0,0.000000
1316,31,15,0,0,0.000000
1316,82,31,0,0,0.000000
1316,70,34,0,0,0.000000
1316,1,1,0,0,0.000000
1316,34,8,0,0,0.000000
1317,5,3,281,291,3.558719
1317,4,2,25093,24964,0.514088
1317,2,2,604,595,1.490066
1317,47,23,10,4,60.000000
1317,1,1,3,3,0.000000
1317,277,94,68,59,13.235294
1317,1,1,1,1,0.000000
1317,1,1,1,1,0.000000
1317,1,1,1,1,0.000000
1317,1,1,548,513,6.386861
1317,14,7,41623,41627,0.009610
1317,22,9,1,1,0.000000
1317,1,1,1124,1118,0.533808
1317,1,1,4,4,0.000000
1317,1,1,21,14,33.333332
1317,8,5,15,5,66.666664
1317,2,2,0,0,0.000000
1317,3,2,0,0,0.000000
1317,43,22,0,0,0.000000
1317,132,40,0,0,0.000000
1317,12,7,0,0,0.000000
1318,9,5,3572,3573,0.027996
1318,95,28,2859,2867,0.279818
1318,21,7,17093,17149,0.327619
1318,152,29,18076,18033,0.237884
1318,161,26,18144,18127,0.093695
1318,69,24,44,29,34.090908
1318,9,6,5,5,0.000000
1318,8,4,29,23,20.689655
1318,2,2,84,81,3.571429
1318,9,5,7531,7271,3.452397
1318,169,24,17235,17119,0.673049
1318,176,33,16820,16790,0.178359
1318,175,31,782,668,14.578005
1318,50,8,12999,12975,0.184630
1318,28,8,227,220,3.083700
1319,49,11,16914,17009,0.561665
1319,50,10,17261,17182,0.457679
1319,182,30,18129,17966,0.899112
1319,146,29,17947,17776,0.952805
1319,157,30,17598,17473,0.710308
1319,136,29,3789,3771,0.475059
1319,154,32,4631,4544,1.878644
1320,98,26,3416,3449,0.966042
1320,22,9,16712,16611,0.604356
1321,29,8,3450,3422,0.811594
1321,111,20,13222,13142,0.605052
1321,113,30,13559,13591,0.236006
1321,130,23,14019,13985,0.242528
1321,120,25,14278,14209,0.483261
1321,82,24,14047,14050,0.021357
1321,36,12,2226,2183,1.931716
1322,4,2,12612,12564,0.380590
1322,1,1,15773,15899,0.798833
1322,59,26,16722,16634,0.526253
1322,86,24,16292,16211,0.497177
1322,55,28,16077,15988,0.553586
1322,122,27,16413,16286,0.773777
1322,60,25,1,1,0.000000
1322,107,23,46,30,34.782608
1323,87,19,7711,7744,0.427960
1323,118,26,16291,16272,0.116629
1323,113,36,16267,16208,0.362697
1323,89,31,13928,13828,0.717978
1323,82,35,16019,15987,0.199763
1323,68,26,16607,16548,0.355272
1323,42,15,13918,13782,0.977152
1324,5,3,14264,13490,5.426248
1324,13,9,1323,1307,1.209373
1324,96,48,88,78,11.363636
1324,5,3,3,3,0.000000
1324,2,2,341,334,2.052786
1324,2,2,13,8,38.461540
1324,198,92,1,1,0.000000
1324,2,2,57,54,5.263158
1324,5,4,24714,24753,0.157805
1324,4,3,10,4,60.000000
1324,8,5,245,237,3.265306
1324,3,3,4,4,0.000000
1324,2,2,1,1,0.000000
1324,1,1,42,37,11.904762
1324,3,2,959,953,0.625652
1324,4,3,3,3,0.000000
1324,2,2,1,1,0.000000
1324,11,4,69,69,0.000000
1324,1,1,1000,980,2.000000
1324,2,2,285,288,1.052632
1324,27,15,3,3,0.000000
1324,3,3,1,1,0.000000
1324,9,4,1,1,0.000000
1324,1,1,44,33,25.000000
1324,1,1,6,6,0.000000
1324,2,2,352,335,4.829545
1324,32,16,4,4,0.000000
1324,19,11,61,42,31.147541
1324,6,6,3,3,0.000000
1324,1,1,20,18,10.000000
1324,2,2,8,4,50.000000
1324,39,22,22221,22171,0.225012
1324,9,6,7,7,0.000000
1324,1,1,6962,6939,0.330365
1324,2,2,118,116,1.694915
1324,1,1,17,10,41.176472
1324,22,14,0,0,0.000000
1324,1,1,0,0,0.000000
1324,4,2,0,0,0.000000
1324,156,58,0,0,0.000000
1324,2,2,0,0,0.000000
1324,2,2,0,0,0.000000
1324,5,3,0,0,0.000000
1324,2,2,0,0,0.000000
1324,4,3,0,0,0.000000
1324,7,5,0,0,0.000000
1324,1,1,0,0,0.000000
1324,2,2,0,0,0.000000
1324,29,13,0,0,0.000000
1324,2,2,0,0,0.000000
1324,2,2,0,0,0.000000
1324,79,43,0,0,0.000000
1324,7,5,0,0,0.000000
1324,1,1,0,0,0.000000
1324,5,3,0,0,0.000000
1324,32,16,0,0,0.000000
1324,2,2,0,0,0.000000
1324,2,2,0,0,0.000000
1324,7,5,0,0,0.000000
1324,28,16,0,0,0.000000
1324,216,93,0,0,0.000000
1324,1,1,0,0,0.000000
1324,1,1,0,0,0.000000
1324,6,4,0,0,0.000000
1324,4,3,0,0,0.000000
1324,4,3,0,0,0.000000
1325,47,11,221,226,2.262444
1325,95,24,9307,9185,1.310841
1325,101,20,9655,9621,0.352149
1325,104,26,9645,9542,1.067911
1325,94,17,9256,9324,0.734659
1325,95,23,9494,9510,0.168527
1325,13,4,4422,4372,1.130710
1326,11,5,5012,5003,0.179569
1326,91,18,24609,24491,0.479499
1326,7,3,7661,7614,0.613497
1326,3,2,188,166,11.702127
1326,1,1,1,1,0.000000
1326,1,1,50,24,52.000000
1326,2,2,8414,8376,0.451628
1326,73,36,8474,8502,0.330422
1326,1,1,9333,9378,0.482160
1326,1,1,7727,7657,0.905914
1326,2,2,5418,5278,2.583979
1326,4,3,3,3,0.000000
1326,2,2,1,1,0.000000
1326,88,20,10,4,60.000000
1326,109,56,1,1,0.000000
1326,92,20,18,13,27.777779
1326,78,17,8465,8386,0.933255
1326,6,2,242,242,0.000000
1326,1,1,0,0,0.000000
1326,14,8,0,0,0.000000
1326,1,1,0,0,0.000000
1326,84,17,0,0,0.000000
1326,233,113,0,0,0.000000
1326,11,7,0,0,0.000000
1326,1,1,0,0,0.000000
1326,2,2,0,0,0.000000
1326,2,2,0,0,0.000000
1326,7,4,0,0,0.000000
1326,51,14,0,0,0.000000
1327,2,2,17815,17667,0.830761
1327,15,6,1,1,0.000000
1327,1,1,63,59,6.349206
1327,200,81,5,5,0.000000
1327,7,5,0,0,0.000000
1327,1,1,0,0,0.000000
1327,1,1,0,0,0.000000
1327,8,4,0,0,0.000000
1327,9,6,0,0,0.000000
1327,1,1,0,0,0.000000
1328,14,7,5480,5445,0.638686
1328,5,3,59,51,13.559322
1328,3,2,47,42,10.638298
1328,44,12,18322,18043,1.522760
1328,7,4,2907,2838,2.373581
1328,43,22,29,15,48.275864
1328,135,22,4790,4851,1.273486
1328,5,4,7,3,57.142857
1328,10,6,19,16,15.789474
1328,68,19,210,200,4.761905
1329,16,5,16343,16293,0.305941
1329,148,24,15830,15848,0.113708
1329,111,29,16240,16203,0.227833
1329,140,31,15740,15695,0.285896
1329,67,21,375,319,14.933333
1330,81,14,3837,3727,2.866823
1330,156,38,18101,18031,0.386719
1330,147,31,16749,16777,0.167174
1330,155,36,17787,17738,0.275482
1330,141,32,17818,17854,0.202043
1330,135,31,16855,16835,0.118659
1330,48,11,8853,8774,0.892353
1331,1,1,4462,4450,0.268938
1331,10,6,628,616,1.910828
1331,2,2,4612,4581,0.672160
1331,2,2,39347,39179,0.426970
1331,1,1,20686,20511,0.845983
1331,2,2,40,32,20.000000
1331,5,5,116,107,7.758621
1331,2,2,1099,1058,3.730664
1331,1,1,39541,39326,0.543739
1331,2,2,28,25,10.714286
1331,2,2,950,947,0.315789
1331,5,3,1,1,0.000000
1331,2,2,1,1,0.000000
1331,2,2,8,8,0.000000
1331,1,1,3,3,0.000000
1331,1,1,13,12,7.692307
1331,22,8,3,3,0.000000
1331,10,6,4,4,0.000000
1331,243,85,1,1,0.000000
1331,7,5,39,39,0.000000
1331,5,4,1,1,0.000000
1331,1,1,3,3,0.000000
1331,1,1,64,51,20.312500
1331,1,1,3,3,0.000000
1331,7,5,1,1,0.000000
1331,28,12,0,0,0.000000
1331,22,11,0,0,0.000000
1331,18,9,0,0,0.000000
1331,2,2,0,0,0.000000
1331,9,4,0,0,0.000000
1331,301,132,0,0,0.000000
1331,1,1,0,0,0.000000
1331,2,2,0,0,0.000000
1331,1,1,0,0,0.000000
1331,2,2,0,0,0.000000
1331,2,2,0,0,0.000000
1331,1,1,0,0,0.000000
1331,20,10,0,0,0.000000
1331,3,2,0,0,0.000000
1331,2,2,0,0,0.000000
1331,22,11,0,0,0.000000
1331,1,1,0,0,0.000000
1331,2,2,0,0,0.000000
1331,2,2,0,0,0.000000
1331,3,3,0,0,0.000000
1331,30,13,0,0,0.000000
1331,1,1,0,0,0.000000
1331,203,59,0,0,0.000000
1331,5,3,0,0,0.000000
1331,1,1,0,0,0.000000
1331,78,39,0,0,0.000000
1331,20,10,0,0,0.000000
1331,10,6,0,0,0.000000
1331,55,15,0,0,0.000000
1332,26,9,5265,5242,0.436847
1332,91,21,9204,9118,0.934376
1332,46,13,895,870,2.793296
1333,4,3,3,3,0.000000
1333,3,2,7984,7996,0.150301
1333,1,1,46,47,2.173913
1333,2,2,1,1,0.000000
1333,4,4,5394,5371,0.426400
1333,79,17,3853,3823,0.778614
1333,65,35,7594,7563,0.408217
1333,16,9,22,22,0.000000
1333,100,40,4,4,0.000000
1333,4,3,1,1,0.000000
1333,8,5,7,3,57.142857
1333,1,1,14,10,28.571428
1333,7,4,0,0,0.000000
1333,87,23,0,0,0.000000
1333,2,2,0,0,0.000000
1334,32,10,14346,14267,0.550676
1334,143,32,16860,16749,0.658363
1334,168,32,18216,18108,0.592885
1334,179,34,18474,18531,0.308542
1334,159,31,17366,17197,0.973166
1334,156,32,16692,16789,0.581117
1334,104,24,1612,1557,3.411911
1335,1,1,44272,44097,0.395284
1335,2,2,5,5,0.000000
1335,265,114,36,31,13.888889
1335,4,3,39462,39331,0.331965
1335,4,3,3,3,0.000000
1335,4,3,1,1,0.000000
1335,4,3,0,0,0.000000
1335,1,1,0,0,0.000000
1335,13,8,0,0,0.000000
1335,5,3,0,0,0.000000
1335,3,3,0,0,0.000000
1335,16,7,0,0,0.000000
1335,7,4,0,0,0.000000
1335,2,2,0,0,0.000000
1335,252,85,0,0,0.000000
1335,16,8,0,0,0.000000
1335,4,3,0,0,0.000000
1335,6,5,0,0,0.000000
1335,2,2,0,0,0.000000
1335,21,9,0,0,0.000000
1335,10,6,0,0,0.000000
1335,2,2,0,0,0.000000
1335,2,2,0,0,0.000000
1335,2,2,0,0,0.000000
1335,9,6,0,0,0.000000
1336,51,20,9296,9301,0.053787
1336,173,40,18378,18346,0.174121
1336,167,33,17417,17455,0.218178
1336,159,31,17225,17209,0.092888
1336,177,36,18709,18511,1.058314
1336,174,33,18210,18172,0.208677
1336,79,17,3050,3048,0.065574
1337,4,2,1299,4,99.692070
1337,7,3,19,1282,6647.368652
1337,4,2,10457,19,99.818306
1337,4,3,659,10433,1483.156250
1337,8,5,44447,667,98.499336
1337,3,3,66,44286,67000.000000
1337,96,42,19,64,236.842102
1337,1,1,4,14,250.000000
1337,2,2,1,4,300.000000
1337,4,3,9668,1,99.989655
1337,8,5,6,9639,160550.000000
1337,288,104,77,6,92.207794
1337,1,1,13,74,469.230774
1337,2,2,9,12,33.333332
1337,1,1,29,5,82.758621
1337,3,2,47,8,82.978722
1337,3,3,0,25,0.000000
1337,25,11,0,0,0.000000
1337,45,20,0,0,0.000000
1337,1,1,0,0,0.000000
1337,2,2,0,0,0.000000
1337,31,15,0,0,0.000000
1337,283,80,0,0,0.000000
1337,2,2,0,0,0.000000
1337,25,11,0,0,0.000000
1337,2,2,0,0,0.000000
1338,5,2,23922,23793,0.539253
1338,118,28,21,15,28.571428
1338,145,28,19826,19566,1.311409
1338,146,34,18935,18910,0.132031
1338,174,29,17584,17587,0.017061
1338,4,2,15456,15330,0.815217
1338,125,25,40,9,77.500000
1339,9,5,4,4,0.000000
1339,120,53,67385,67438,0.078653
1339,10,7,8,8,0.000000
1339,381,165,23749,23747,0.008421
1339,2,2,8,4,50.000000
1339,2,2,21,18,14.285714
1339,1,1,39985,39587,0.995373
1339,16,8,12340,12282,0.470016
1339,3,3,141,129,8.510638
1339,2,2,0,0,0.000000
1339,8,5,0,0,0.000000
1339,7,4,0,0,0.000000
1339,5,4,0,0,0.000000
1339,45,23,0,0,0.000000
1339,2,2,0,0,0.000000
1339,3,3,0,0,0.000000
1339,2,2,0,0,0.000000
1339,1,1,0,0,0.000000
1339,6,5,0,0,0.000000
1339,3,3,0,0,0.000000
1339,16,7,0,0,0.000000
1339,20,10,0,0,0.000000
1339,6,3,0,0,0.000000
1339,3,2,0,0,0.000000
1339,235,105,0,0,0.000000
1339,2,2,0,0,0.000000
1339,2,2,0,0,0.000000
1339,4,3,0,0,0.000000
1339,7,5,0,0,0.000000
1339,1,1,0,0,0.000000
1339,2,2,0,0,0.000000
1339,166,60,0,0,0.000000
1339,2,2,0,0,0.000000
1339,1,1,0,0,0.000000
1339,2,2,0,0,0.000000
1339,7,4,0,0,0.000000
1339,25,15,0,0,0.000000
1339,13,7,0,0,0.000000
1339,6,4,0,0,0.000000
1339,2,2,0,0,0.000000
1339,1,1,0,0,0.000000
1339,1,1,0,0,0.000000
1339,2,2,0,0,0.000000
1339,2,2,0,0,0.000000
1339,1,1,0,0,0.000000
1339,10,6,0,0,0.000000
1339,2,2,0,0,0.000000
1340,54,19,90,88,2.222222
1340,1,1,12988,13044,0.431167
1340,122,28,15696,15777,0.516055
1340,121,25,17025,17020,0.029369
1340,105,21,16090,16103,0.080796
1340,8,5,0,0,0.000000
1341,22,9,11352,11439,0.766385
1341,75,16,1791,1713,4.355109
1342,25,11,2962,2995,1.114112
1343,7,5,12232,12270,0.310661
1343,40,15,11934,11975,0.343556
1343,62,18,10814,10696,1.091178
1343,23,13,10450,10487,0.354067
1343,87,18,11513,11495,0.156345
1343,42,15,10996,11030,0.309203
1343,112,24,30,24,20.000000
1344,24,6,11645,11498,1.262344
1344,17,7,11628,11651,0.197798
1344,114,21,11231,11064,1.486956
1344,127,25,12079,12029,0.413942
1344,79,21,12073,11899,1.441232
1344,107,23,733,616,15.961801
1344,50,17,2496,2480,0.641026
1345,11,4,9910,9568,3.451060
1345,103,22,12908,12790,0.914162
1345,118,22,13394,13358,0.268777
1345,107,18,14496,14499,0.020695
1345,61,15,1339,1307,2.389843
1346,57,19,16681,16557,0.743361
1347,22,9,1426,1385,2.875175
1347,20,11,4877,4700,3.629280
1347,23,12,4851,4788,1.298701
1347,30,12,4749,4763,0.294799
1347,40,11,5028,4985,0.855211
1347,57,11,5135,5091,0.856865
1347,31,8,4522,4424,2.167183
1348,18,11,38934,38672,0.672934
1348,7,5,22057,21931,0.571247
1348,95,26,6096,6084,0.196850
1348,3,3,16962,16890,0.424478
1348,33,13,48,41,14.583333
1348,113,32,191,184,3.664922
1348,126,35,0,0,0.000000
1349,32,12,221,240,8.597285
1349,64,9,4749,4671,1.642451
1349,50,11,4825,4784,0.849741
1349,47,12,4892,4823,1.410466
1349,40,12,4760,4650,2.310924
1349,30,11,4791,4675,2.421206
1349,14,7,4957,4997,0.806940
1350,86,35,187,161,13.903744
1350,54,15,5510,5519,0.163339
1350,53,14,5830,5764,1.132075
1350,61,12,6368,6337,0.486809
1350,54,14,15650,15543,0.683706
1350,8,3,31171,31126,0.144365
1351,5,4,3938,3902,0.914170
1351,77,32,29482,29365,0.396852
1351,22,6,34,32,5.882353
1352,65,19,555,525,5.405406
1352,4,3,17300,17106,1.121387
1352,3,2,18558,18328,1.239358
1352,160,32,18346,18243,0.561430
1352,164,32,18984,18752,1.222082
1352,159,36,19051,18947,0.545903
1352,182,32,5708,5738,0.525578
1352,135,34,0,0,0.000000
1352,1,1,0,0,0.000000
1352,18,6,0,0,0.000000
1353,5,4,8905,8793,1.257720
1353,7,4,3,3,0.000000
1353,84,34,1,1,0.000000
1353,2,2,1,1,0.000000
1353,2,2,1,6304,630300.000000
1353,165,79,6502,16519,154.060287
1353,20,11,16632,1,99.993988
1353,27,12,1,3,200.000000
1353,2,2,3,356,11766.666992
1353,1,1,376,154,59.042553
1353,205,96,162,10545,6409.259277
1353,1,1,10545,8756,16.965387
1353,1,1,8805,29,99.670639
1353,78,25,50,16,68.000000
1353,1,1,15,0,100.000000
1353,1,1,0,0,0.000000
1353,2,2,0,0,0.000000
1353,1,1,0,0,0.000000
1353,90,42,0,0,0.000000
1353,1,1,0,0,0.000000
1353,1,1,0,0,0.000000
1354,1,1,13765,13533,1.685434
1354,8,5,11076,11029,0.424341
1354,40,22,16272,16233,0.239676
1354,78,21,8146,8010,1.669531
1354,143,33,437,428,2.059497
1354,56,24,45,46,2.222222
1354,2,2,1,1,0.000000
1354,128,25,0,0,0.000000
1355,1,1,948,927,2.215190
1355,64,24,34949,34655,0.841226
1355,1,1,3724,1,99.973145
1355,1,1,1,3718,371700.000000
1355,176,71,0,1,0.000000
1355,6,4,0,0,0.000000
1355,1,1,0,0,0.000000
1355,1,1,0,0,0.000000
1355,30,12,0,0,0.000000
1356,6,4,78,73,6.410256
1356,5,4,81,71,12.345679
1356,14,8,188,172,8.510638
1356,9,5,46,42,8.695652
1356,12,7,22,18,18.181818
1357,1,1,2098,2107,0.428980
1357,1,1,1,1,0.000000
1357,51,19,1,1,0.000000
1357,7,4,0,0,0.000000
1358,3,2,885,856,3.276836
1358,32,18,520,489,5.961538
1358,1,1,629,591,6.041336
1358,1,1,12,13,8.333333
1358,11,5,49,47,4.081633
1358,4,3,1,1,0.000000
1358,33,16,1023,986,3.616813
1358,33,17,10,10,0.000000
1358,29,16,0,0,0.000000
1359,41,14,40006,39900,0.264960
1359,3,2,12,12,0.000000
1359,2,2,87,81,6.896552
1359,1,1,1,1,0.000000
1359,9,5,4,4,0.000000
1359,4,3,9,6,33.333332
1359,273,114,2396,2331,2.712855
1360,20,7,9275,9263,0.129380
1360,95,19,18560,18413,0.792026
1360,182,42,19854,19668,0.936839
1360,161,39,11728,11713,0.127899
1360,68,18,533,526,1.313321
1361,18,8,8177,8099,0.953895
1361,80,23,17838,17770,0.381209
1361,93,25,18842,18650,1.019000
1361,115,30,12230,12217,0.106296
1361,59,14,1051,1003,4.567079
1362,46,9,20344,20149,0.958514
1362,159,34,18810,18846,0.191388
1362,173,32,17823,17630,1.082870
1362,181,41,17476,17477,0.005722
1362,166,38,5587,5512,1.342402
1363,14,7,21,16,23.809525
1363,151,27,16654,16650,0.024018
1363,161,36,11251,11292,0.364412
1363,166,28,16460,16601,0.856622
1363,139,29,17519,17512,0.039957
1363,121,31,16779,16752,0.160915
1363,122,25,16606,16493,0.680477
1363,6,4,446,456,2.242152
1364,78,23,15845,15797,0.302935
1364,86,27,15884,15853,0.195165
1364,31,9,16334,16268,0.404065
1364,80,24,16550,16510,0.241692
1364,74,25,16666,16654,0.072003
1364,46,21,15834,15937,0.650499
1364,105,22,1001,1026,2.497503
1365,96,24,1426,1426,0.000000
1365,164,28,16991,16774,1.277147
1365,176,28,16339,16187,0.930290
1365,150,34,14875,14830,0.302521
1365,134,29,16660,16566,0.564226
1365,166,28,14717,14726,0.061154
1365,26,9,16565,16622,0.344099
1366,29,10,36709,36595,0.310551
1366,157,34,18542,18450,0.496171
1366,125,25,19753,19587,0.840379
1366,155,30,16364,16295,0.421657
1366,116,35,18154,18157,0.016525
1366,148,42,2463,2488,1.015022
1367,49,19,10,4,60.000000
1367,117,32,19739,19545,0.982826
1367,144,36,8443,8414,0.343480
1367,129,29,17732,17783,0.287616
1367,59,13,20860,20865,0.023969
1367,118,29,20606,20446,0.776473
1367,3,2,9571,9459,1.170202
1368,87,22,5134,5132,0.038956
1368,22,9,18613,18546,0.359963
1369,22,9,13627,13549,0.572393
1369,79,20,1104,1074,2.717391
1370,92,32,6318,6241,1.218740
1370,2,2,9145,9197,0.568617
1370,19,13,8718,8589,1.479697
1370,78,16,8552,8405,1.718896
1370,92,16,19394,19235,0.819841
1370,83,25,0,0,0.000000
1370,61,18,0,0,0.000000
1371,6,4,177,167,5.649717
1371,14,5,283,292,3.180212
1371,3,2,162,151,6.790123
1371,18,10,27561,27450,0.402743
1371,1,1,1,1,0.000000
1371,2,2,632,642,1.582278
1371,1,1,1,1,0.000000
1371,1,1,1,1,0.000000
1371,237,112,135,132,2.222222
1371,4,3,5,3,40.000000
1371,4,3,63,60,4.761905
1371,10,6,19752,19705,0.237951
1371,3,2,1,1,0.000000
1371,11,7,1,1,0.000000
1371,1,1,5,5,0.000000
1371,1,1,1,1,0.000000
1371,19,9,167,165,1.197605
1371,1,1,7,5,28.571428
1371,233,95,446,402,9.865471
1371,3,2,38,40,5.263158
1371,1,1,0,0,0.000000
1371,6,4,0,0,0.000000
1371,13,6,0,0,0.000000
1371,14,7,0,0,0.000000
1371,13,6,0,0,0.000000
1372,2,2,3184,3055,4.051507
1372,132,21,4927,4878,0.994520
1372,84,36,18771,18848,0.410207
1372,1,1,19089,19148,0.309079
1372,4,4,19105,19034,0.371630
1372,172,32,4103,4153,1.218621
1372,41,18,19054,19020,0.178440
1372,1,1,5814,5820,0.103199
1372,168,32,14488,14455,0.227775
1372,155,33,3,0,100.000000
1372,141,30,0,0,0.000000
1372,55,12,0,0,0.000000
1372,25,7,0,0,0.000000
1373,55,15,5643,5627,0.283537
1373,95,27,19859,19795,0.322272
1373,111,30,23042,22987,0.238695
1373,110,28,17831,17716,0.644944
1373,47,11,6985,6895,1.288475
1374,81,22,735,719,2.176871
1374,166,38,21099,20934,0.782028
1374,15,7,9664,9728,0.662252
1375,84,21,9885,9879,0.060698
1375,1,1,18338,18163,0.954303
1375,165,35,18350,18287,0.343324
1375,175,39,1,9382,938100.000000
1375,1,1,9532,0,100.000000
1375,100,26,0,0,0.000000
1376,26,8,13660,13576,0.614934
1376,180,40,27368,27204,0.599240
1376,125,22,1146,1139,0.610820
1377,43,19,9672,9676,0.041356
1377,64,26,15734,15723,0.069912
1377,84,33,16253,16008,1.507414
1377,68,30,16209,16125,0.518231
1377,79,26,17234,17101,0.771730
1377,98,32,16577,16476,0.609278
1377,48,15,8488,8490,0.023563
1378,7,5,31631,31542,0.281370
1378,1,1,6527,6488,0.597518
1378,9,5,23,15,34.782608
1378,9,5,1,1,0.000000
1378,167,67,22,36,63.636364
1378,26,11,4,1,75.000000
1378,6,4,1,3,200.000000
1378,34,16,3,1193,39666.667969
1378,2,2,1209,1,99.917290
1378,1,1,1,10,900.000000
1378,19,5,24,59,145.833328
1378,19,9,74,37,50.000000
1378,3,3,53,24,54.716980
